project,codigo,fecha_encuesta,nombre_del_evaluador,genero_del_evaluador,interview_modality,nacionalidad,gender,follow_up,hh_language,document,interview_language,children,seniors,dependents,adults,time_in_country,date_of_arrival,d1a_housing_score,d1b_rent_score,d2_food_score,d3_education_score,d4_healthcare_score,d5_health_status_score,d6_safety_score,d7_employment_score,d8_fin_resources_score,d9_assistance_score,d10_debt_score,d11_savings_score,d12a_fin_soc_cap_score,d12b_rel_soc_cap_score,d12_average_score,group_a_total_score,d2_weighted_score,d5_weighted_score,d9_weighted_score,group_b_total_score,hh_sri_total_score,uuid,program_type,count,position,days_since_pre,measure_prop,in_program
integra,integra120,2021-10-27T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 – 3 Years,2021-10-27T00:00:00Z,4,5,3,5,5,3,3,2,5,5,3,1,5,3,4,3.7,0.3,0,0,0.3,3.4000000000000004,acb6de41-c3b2-46f5-9d40-c6a1d4e871dc,NA,2,1,0,0.5,TRUE
integra,integra120,2022-05-03T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,3 – 5 Years,2021-10-27T00:00:00Z,4,5,5,5,5,2,5,3,5,5,3,4,5,5,5,4.4,0,0.1,0,0.1,4.300000000000001,2cd74867-f74f-47e0-bb45-6c6d84283242,NA,2,2,188,1,TRUE
integra,integra121,2021-11-22T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Pasaporte,NA,1,0,1,1,1 – 3 Years,2019-07-18T00:00:00Z,4,5,3,5,3,3,3,2,5,5,3,3,5,5,5,3.8,0.3,0,0,0.3,3.5,a855c51a-8653-4286-9cf5-f2b2f5bb5db2,NA,2,1,0,0.5,TRUE
integra,integra121,2022-04-18T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Pasaporte,Español,1,0,1,1,1 – 3 Years,2019-07-18T00:00:00Z,5,5,5,5,5,3,5,2,5,3,5,3,5,5,5,4.5,0,0,0.4,0.4,4.1,869678a6-dd25-4c00-87c2-b15043bc7566,NA,2,2,147,1,TRUE
integra,integra127,2021-10-13T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,"Otras Visas (profesional, estudiante, etc)",Español,0,NA,2,3,1 – 3 Years,NA,4,5,5,3,1,1,3,2,5,5,5,1,1,3,2,3.1,0,0.2,0,0.2,2.9,4cd3baed-dc80-4e7c-af5f-e727d0a4b32c,NA,2,1,0,0.5,TRUE
integra,integra127,2022-04-19T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Ningún documento,Español,1,NA,3,3,1 – 3 Years,NA,5,5,5,5,5,3,5,5,3,2,5,5,5,5,5,4.8,0,0,0.6000000000000001,0.6000000000000001,4.199999999999999,b3d30f9c-f155-4283-953b-bcb291c36895,NA,2,2,188,1,TRUE
integra,integra141,2021-07-25T00:00:00Z,maria esther gonzalez,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,NA,2,2,3 – 5 Years,NA,1,0,5,0,3,2,1,1,5,5,5,1,1,1,1,2.25,0,0.1,0,0.1,2.15,9fa3069f-67f1-4467-bee4-a0d5607d0d7e,NA,2,1,0,0.5,TRUE
integra,integra141,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,NA,1,2,NA,1996-08-19T00:00:00Z,1,5,5,0,3,2,3,4,5,5,5,4,5,3,4,3.7777777777777777,0,0.1,0,0.1,3.6777777777777776,0b53f6e7-5bb1-4986-a08a-6e5f454019f9,NA,2,2,262,1,TRUE
integra,integra142,2021-07-23T00:00:00Z,maria esther gonzalez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,1,0,1,1,1 – 3 Years,2018-05-03T00:00:00Z,4,3,5,5,3,2,3,2,5,5,3,1,5,1,3,3.2,0,0.1,0,0.1,3.1,39152dc7-775c-4e0a-ba4d-3fe0155e6cf4,NA,2,1,0,0.5,TRUE
integra,integra142,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Ningún documento,NA,1,NA,1,1,1 – 3 Years,NA,5,3,5,3,3,3,5,2,5,2,5,4,5,5,5,4,0,0,0.6000000000000001,0.6000000000000001,3.4,f04368cb-fb2e-46b5-bc12-0c0163e63d9c,NA,2,2,264,1,TRUE
integra,integra146,2021-10-28T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,< 1 Year,2020-11-29T00:00:00Z,4,5,3,1,5,3,3,2,5,5,5,1,5,5,5,3.6,0.3,0,0,0.3,3.3000000000000003,229e294f-dfc6-4efe-aa2f-c581ae284175,NA,2,1,0,0.5,TRUE
integra,integra146,2022-04-25T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,3,1 – 3 Years,2020-11-29T00:00:00Z,5,5,5,5,5,3,5,2,5,3,3,1,5,3,4,4,0,0,0.4,0.4,3.6,d6ad5be9-f071-4b20-8637-fe05c293d4be,NA,2,2,179,1,TRUE
integra,integra15,2021-10-20T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,3,> 5 Years,2021-10-20T00:00:00Z,4,5,3,5,5,3,3,3,3,5,2,1,5,3,4,3.5,0.3,0,0,0.3,3.2,9a4a5bcd-aefa-47a6-a53c-a5637fdbbef8,NA,2,1,0,0.5,TRUE
integra,integra15,2022-04-25T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,3,3 – 5 Years,2021-10-26T00:00:00Z,4,5,5,5,3,3,1,5,5,5,3,4,1,5,3,3.8,0,0,0,0,3.8,64d39faa-1565-4857-998a-0e7857d58d1e,NA,2,2,187,1,TRUE
integra,integra150,2021-07-22T00:00:00Z,mayra samaniego,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,1,NA,1,1,< 1 Year,2018-09-05T00:00:00Z,5,5,3,5,3,3,3,2,5,3,3,1,5,3,4,3.6,0.3,0,0.4,0.7,2.9000000000000004,4e578544-55b0-49a1-b681-5caeed3a5e8b,NA,2,1,0,0.5,TRUE
integra,integra150,2021-11-22T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,NA,1,0,1,1,< 1 Year,2018-09-05T00:00:00Z,3,1,3,5,0,2,3,2,5,3,5,1,1,3,2,3,0.3,0.1,0.4,0.8,2.2,c1723b88-c1c3-4de0-820c-4db8d6e27247,NA,2,2,123,1,TRUE
integra,integra161,2021-10-06T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 – 3 Years,2017-07-21T00:00:00Z,5,3,3,5,3,3,3,3,5,2,3,1,5,3,4,3.5,0.3,0,0.6000000000000001,0.9000000000000001,2.5999999999999996,7ba1b715-e055-44f3-969e-4976874d760a,NA,2,1,0,0.5,TRUE
integra,integra161,2022-04-26T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,3 – 5 Years,2017-07-21T00:00:00Z,5,5,5,5,5,3,3,3,5,3,5,3,1,1,1,4,0,0,0.4,0.4,3.6,98c67692-8cc2-402e-bd22-9e3f710e3c9f,NA,2,2,202,1,TRUE
integra,integra176,2021-09-15T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,< 1 Year,2019-07-06T00:00:00Z,4,5,3,5,0,3,3,3,3,3,3,1,5,3,4,3.4444444444444446,0.3,0,0.4,0.7,2.7444444444444445,a8c0a623-be1d-4238-8320-350f7517fcbb,NA,2,1,0,0.5,TRUE
integra,integra176,2022-05-06T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,< 1 Year,2019-07-06T00:00:00Z,5,5,5,5,5,3,5,3,5,3,5,4,5,5,5,4.7,0,0,0.4,0.4,4.3,496401c3-4c76-4947-8273-075b49be4538,NA,2,2,233,1,TRUE
integra,integra181,2022-05-12T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,NA,1,1,2,3,NA,NA,3,0,5,5,3,1,3,2,5,5,3,1,1,3,2,3,0,0.2,0,0.2,2.8,1dba38b2-6706-45bd-bef0-2fc032414191,NA,2,1,0,0.5,TRUE
integra,integra181,2022-05-19T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,NA,3,3,NA,NA,5,0,5,3,1,2,3,2,5,5,2,1,1,3,2,2.6666666666666665,0,0.1,0,0.1,2.5666666666666664,def9be5e-dfc0-45ad-92d9-01e0ea4ef1fc,NA,2,2,7,1,TRUE
integra,integra186,2021-10-20T00:00:00Z,gisel benavides,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,0,0,0,3,NA,NA,4,0,5,1,3,3,3,2,3,5,5,1,5,5,5,3,0,0,0,0,3,f50c1dae-1759-44bf-8422-252ec71c7099,NA,2,1,0,0.5,TRUE
integra,integra186,2022-04-19T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,NA,2,2,NA,NA,4,0,5,0,3,3,5,3,5,3,5,4,5,5,5,4.25,0,0,0.4,0.4,3.85,5805b951-841a-44b3-a426-41bf003f9907,NA,2,2,181,1,TRUE
integra,integra188,2021-10-21T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,> 5 Years,2021-10-21T00:00:00Z,4,5,3,5,5,3,3,3,5,5,3,1,5,3,4,3.8,0.3,0,0,0.3,3.5,981a7ce8-3300-4e67-9909-b7a964d50531,NA,2,1,0,0.5,TRUE
integra,integra188,2022-05-03T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,3 – 5 Years,2021-10-26T00:00:00Z,5,5,5,5,3,1,5,5,5,5,3,4,5,5,5,4.5,0,0.2,0,0.2,4.3,71f604a0-8869-40e4-a194-78981f8056eb,NA,2,2,194,1,TRUE
integra,integra189,2022-05-11T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,3,5,1,NA,NA,3,0,5,3,3,2,3,2,5,5,3,1,1,3,2,2.7777777777777777,0,0.1,0,0.1,2.6777777777777776,4c0d6ac5-b3e1-4ae6-8e68-e51a61862054,NA,2,1,0,0.5,TRUE
integra,integra189,2022-05-24T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,2,4,3,NA,NA,5,5,5,3,3,1,3,2,5,5,2,1,1,3,2,3.1,0,0.2,0,0.2,2.9,c4c3de1a-cbf5-4bf2-8380-5798b61d30cf,NA,2,2,13,1,TRUE
integra,integra191,2022-05-16T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,NA,3,1,NA,2022-05-16T00:00:00Z,4,3,5,5,3,2,3,2,5,5,3,1,1,3,2,3.1,0,0.1,0,0.1,3,e71046eb-b76e-469f-b584-a89f980a95ee,NA,2,1,0,0.5,TRUE
integra,integra191,2022-05-23T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,NA,3,1,NA,NA,5,5,5,5,3,3,1,2,5,5,2,1,1,1,1,3,0,0,0,0,3,9fce8372-afb5-4b87-8dca-277dad0d0344,NA,2,2,7,1,TRUE
integra,integra193,2021-07-27T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,NA,4,0,4,1,> 5 Years,NA,4,0,5,5,0,3,3,2,3,3,2,1,5,3,4,3,0,0,0.4,0.4,2.6,dd170943-dccd-46c4-94bf-5953c0cf8be9,NA,2,1,0,0.5,TRUE
integra,integra193,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,4,NA,14,1,NA,1983-10-29T00:00:00Z,5,0,5,5,3,2,5,5,5,5,5,4,5,5,5,4.666666666666667,0,0.1,0,0.1,4.566666666666667,059cdd48-e9d2-449b-850b-eb5d00f7c741,NA,2,2,260,1,TRUE
integra,integra195,2021-07-25T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,NA,NA,4,3,5,5,3,2,5,2,5,2,2,1,5,3,4,3.4,0,0.1,0.6000000000000001,0.7000000000000001,2.6999999999999997,8ed6a02b-2495-4525-b8be-1c9b5eeaae3f,NA,2,1,0,0.5,TRUE
integra,integra195,2022-04-14T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,NA,2,2,NA,NA,5,5,5,5,1,3,5,2,5,5,5,3,5,5,5,4.1,0,0,0,0,4.1,29b155c3-9ada-4b13-8834-a8a073e17189,NA,2,2,263,1,TRUE
integra,integra196,2021-07-27T00:00:00Z,maria esther gonzalez,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,NA,5,2,1 – 3 Years,NA,1,0,5,5,3,1,3,2,1,5,5,1,5,5,5,2.888888888888889,0,0.2,0,0.2,2.6888888888888887,335f8b71-e719-462a-9ddf-eed4f329d7b7,NA,2,1,0,0.5,TRUE
integra,integra196,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,4,NA,4,2,NA,1992-05-16T00:00:00Z,5,5,5,5,3,3,5,2,3,2,5,3,5,5,5,4.1,0,0,0.6000000000000001,0.6000000000000001,3.4999999999999996,d267dcdc-2b96-42a4-a7cb-34a6a3384e27,NA,2,2,260,1,TRUE
integra,integra202,2021-10-19T00:00:00Z,gisel benavides,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,NA,NA,4,0,5,5,1,3,1,2,3,5,3,1,5,3,4,2.6666666666666665,0,0,0,0,2.6666666666666665,85927a52-da42-4ff9-b4cd-c48bc193a877,NA,2,1,0,0.5,TRUE
integra,integra202,2022-04-19T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,NA,3,3,NA,NA,5,0,5,5,3,3,5,3,5,2,5,4,5,5,5,4.444444444444445,0,0,0.6000000000000001,0.6000000000000001,3.8444444444444446,3eecc849-3cbf-4b06-892e-c04476f2695e,NA,2,2,182,1,TRUE
integra,integra208,2021-09-22T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,NA,3,0,33,2,< 1 Year,2021-09-27T00:00:00Z,4,3,3,5,5,3,5,2,3,3,3,1,5,3,4,3.5,0.3,0,0.4,0.7,2.8,073403e1-8e9f-42ee-af78-5f471a22b938,NA,2,1,0,0.5,TRUE
integra,integra208,2022-05-06T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,1 – 3 Years,2020-06-26T00:00:00Z,5,5,5,5,5,3,5,4,5,3,5,4,5,5,5,4.8,0,0,0.4,0.4,4.3999999999999995,36f63a8e-51b9-4929-9dd9-0224796c2042,NA,2,2,226,1,TRUE
integra,integra288,2021-10-14T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,NA,3,0,3,NA,< 1 Year,2019-10-20T00:00:00Z,4,3,3,5,5,3,3,2,1,5,3,1,1,3,2,2.9,0.3,0,0,0.3,2.6,96877799-7a2f-4c62-973b-c038a2cc853e,NA,2,1,0,0.5,TRUE
integra,integra288,2022-05-03T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,3 – 5 Years,2018-10-20T00:00:00Z,5,3,5,5,3,1,5,4,5,3,3,4,5,5,5,4.2,0,0.2,0.4,0.6000000000000001,3.6,d87f2a5b-bfb5-40ab-8762-c59378a560b6,NA,2,2,201,1,TRUE
integra,integra291,2021-10-19T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,< 1 Year,2019-08-14T00:00:00Z,4,3,3,5,5,3,3,2,1,5,2,1,5,3,4,3,0.3,0,0,0.3,2.7,e28541d8-4962-40f9-bdbe-6d67d3c38cd7,NA,2,1,0,0.5,TRUE
integra,integra291,2022-04-27T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 – 3 Years,2019-08-14T00:00:00Z,5,5,5,5,5,3,5,3,5,3,3,4,5,5,5,4.5,0,0,0.4,0.4,4.1,f7d68b12-96f3-47ac-987c-a10f80388b63,NA,2,2,190,1,TRUE
integra,integra296,2021-07-25T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,2,0,2,2,1 – 3 Years,2019-01-18T00:00:00Z,4,5,5,3,0,3,3,2,5,5,5,1,5,3,4,3.5555555555555554,0,0,0,0,3.5555555555555554,89fc88ea-5660-4399-aada-bab27ce24ca0,NA,2,1,0,0.5,TRUE
integra,integra296,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Ningún documento,NA,2,NA,2,2,1 – 3 Years,2019-01-18T00:00:00Z,5,3,5,3,5,3,5,5,5,2,5,4,5,5,5,4.5,0,0,0.6000000000000001,0.6000000000000001,3.9,78673c36-8eda-4eb0-9b63-9b95338ddccf,NA,2,2,262,1,TRUE
integra,integra306,2021-11-22T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 – 3 Years,2019-08-18T00:00:00Z,4,1,3,5,5,2,3,4,5,5,3,1,5,3,4,3.5,0.3,0.1,0,0.4,3.1,ebc9ddbf-7c45-4874-9166-cd2d2369b9d4,NA,2,1,0,0.5,TRUE
integra,integra306,2022-04-18T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 – 3 Years,2019-08-20T00:00:00Z,5,3,3,5,5,2,5,3,5,3,3,1,5,5,5,4,0.3,0.1,0.4,0.8,3.2,b299b272-c384-4525-ad53-db2b51f8b009,NA,2,2,147,1,TRUE
integra,integra307,2021-07-23T00:00:00Z,marcia lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,< 1 Year,2018-01-18T00:00:00Z,3,5,3,5,0,3,3,2,3,3,3,1,5,3,4,3.2222222222222223,0.3,0,0.4,0.7,2.522222222222222,fef36407-fc7f-4a4d-a790-6b75fc0b5700,NA,2,1,0,0.5,TRUE
integra,integra307,2022-01-05T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,1,3,1,< 1 Year,2018-09-25T00:00:00Z,4,1,3,5,5,3,3,2,5,5,3,1,5,5,5,3.4,0.3,0,0,0.3,3.1,f0ef7a8a-d146-40c3-95af-06bc8920c5c7,NA,2,2,166,1,TRUE
integra,integra311,2021-07-24T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,2,2,4,2,1 – 3 Years,2019-08-07T00:00:00Z,4,3,5,3,1,2,3,2,5,5,3,1,1,1,1,2.6,0,0.1,0,0.1,2.5,e921e47c-7a59-4a60-b287-848e3e7f0c9a,NA,2,1,0,0.5,TRUE
integra,integra311,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,Sí,NA,Ningún documento,Español,2,NA,2,2,1 – 3 Years,2019-08-07T00:00:00Z,4,3,5,3,5,3,5,4,5,2,3,3,5,5,5,4,0,0,0.6000000000000001,0.6000000000000001,3.4,5ece51e4-2564-4b83-9169-860ebe344aa3,NA,2,2,263,1,TRUE
integra,integra316,2021-10-18T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,NA,Cédula de identidad / ciudadanía,NA,3,0,3,2,1 – 3 Years,2018-09-01T00:00:00Z,5,3,3,5,3,3,3,2,5,5,3,1,5,5,5,3.5,0.3,0,0,0.3,3.2,f19f67d6-d851-446c-aab8-86ded28964cd,NA,2,1,0,0.5,TRUE
integra,integra316,2022-05-03T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,3 – 5 Years,2018-08-31T00:00:00Z,5,5,5,5,0,3,5,4,5,3,3,4,5,5,5,4.555555555555555,0,0,0.4,0.4,4.155555555555555,248c14c2-c5ba-431f-b972-5fd7af719375,NA,2,2,197,1,TRUE
integra,integra320,2021-10-12T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,NA,2,0,2,2,< 1 Year,2019-08-25T00:00:00Z,4,1,3,5,3,3,3,2,3,5,2,1,5,3,4,2.8,0.3,0,0,0.3,2.5,256a2505-a287-4bd2-866d-02781ec0d99f,NA,2,1,0,0.5,TRUE
integra,integra320,2022-04-26T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 – 3 Years,2019-08-25T00:00:00Z,5,5,5,5,3,1,3,4,5,3,3,3,5,3,4,4,0,0.2,0.4,0.6000000000000001,3.4,a2bbbc01-0eac-4958-92e3-de604a797422,NA,2,2,196,1,TRUE
integra,integra322,2021-07-22T00:00:00Z,janeth poma,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,1,< 1 Year,2020-03-01T00:00:00Z,5,3,5,5,0,3,5,3,5,3,3,1,5,1,3,3.6666666666666665,0,0,0.4,0.4,3.2666666666666666,c74200d2-b387-4d66-bdc1-8a1a2a3183ca,NA,2,1,0,0.5,TRUE
integra,integra322,2022-01-05T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,NA,1,0,1,1,< 1 Year,2020-01-30T00:00:00Z,4,3,5,5,5,3,3,2,5,5,3,1,5,5,5,3.6,0,0,0,0,3.6,979663b4-85be-4d0e-8fab-ba9621b431aa,NA,2,2,167,1,TRUE
integra,integra338,2021-07-26T00:00:00Z,maria esther gonzalez,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,3,2,3 – 5 Years,NA,1,0,5,0,3,3,3,1,1,3,5,1,5,5,5,2.5,0,0,0.4,0.4,2.1,6654e841-c04e-41c8-88e1-ebe4403ec73c,NA,2,1,0,0.5,TRUE
integra,integra338,2022-04-13T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,NA,2,1,NA,NA,5,5,5,3,5,3,5,5,5,5,5,4,5,3,4,4.6,0,0,0,0,4.6,b51d9152-ff9f-4fc3-a23c-c12748df69b2,NA,2,2,261,1,TRUE
integra,integra339,2021-10-19T00:00:00Z,gisel benavides,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,NA,NA,4,0,5,0,0,3,3,2,5,5,3,1,1,5,3,3,0,0,0,0,3,2cbc8931-1d71-452c-841c-4803d666d3cd,NA,2,1,0,0.5,TRUE
integra,integra339,2022-04-19T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,NA,2,2,NA,NA,5,0,5,0,3,3,5,2,5,2,5,4,5,5,5,4.25,0,0,0.6000000000000001,0.6000000000000001,3.65,1b4b28d5-a19a-47d3-a923-54a05c67a9e3,NA,2,2,182,1,TRUE
integra,integra343,2021-07-25T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 – 3 Years,NA,4,0,3,0,0,3,5,2,5,5,5,1,1,1,1,3.2857142857142856,0.3,0,0,0.3,2.9857142857142858,d3303e78-e837-4ce8-b9e1-b1ac9968e720,NA,2,1,0,0.5,TRUE
integra,integra343,2022-04-16T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,NA,1,1,NA,NA,4,0,5,5,3,3,5,2,5,3,5,4,5,5,5,4.222222222222222,0,0,0.4,0.4,3.8222222222222224,0a7eba10-3d8c-43f8-b86a-ff7da8b4a2fa,NA,2,2,265,1,TRUE
integra,integra360,2021-10-01T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Otro / No aplica,Español,4,NA,4,2,1 – 3 Years,2019-09-07T00:00:00Z,4,3,5,5,0,3,3,2,5,5,5,1,1,3,2,3.3333333333333335,0,0,0,0,3.3333333333333335,571f8b24-824c-40c3-acde-48ee83ca9feb,NA,2,1,0,0.5,TRUE
integra,integra360,2022-04-18T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Ningún documento,Español,4,NA,4,2,1 – 3 Years,NA,5,5,5,5,5,3,5,3,5,2,5,4,5,5,5,4.7,0,0,0.6000000000000001,0.6000000000000001,4.1,9ee08527-dbac-40ca-aecc-eb5c0c808cfc,NA,2,2,199,1,TRUE
integra,integra366,2021-07-24T00:00:00Z,maria esther gonzalez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,NA,2,1,< 1 Year,2019-09-29T00:00:00Z,4,3,5,5,3,3,3,1,1,3,3,1,5,1,3,2.7,0,0,0.4,0.4,2.3000000000000003,cd39f852-8d06-4d04-869b-63596b911498,NA,2,1,0,0.5,TRUE
